"ID_0","ID_1","altitude","DayTemp_const_term","EVI_const_term","MIR_const_term","NightTemp_const_term","RFE_const_term","DayTemp_Re0","EVI_Re0","MIR_Re0","NightTemp_Re0","RFE_Re0","DayTemp_Im0","EVI_Im0","MIR_Im0","NightTemp_Im0","RFE_Im0","DayTemp_Re1","EVI_Re1","MIR_Re1","NightTemp_Re1","RFE_Re1","DayTemp_Im1","EVI_Im1","MIR_Im1","NightTemp_Im1","RFE_Im1","travel_time","TSI","aedes_gen","population","Shape_Area","log_pop_den","birth_rate","mean_age","sd_age"
46,12,443.6992854,15549.88876,178.4358703,64.00617719,10004.69921,3096.271485,719.1299136,-25.07461709,3.863112539,-159.9429994,-767.8360856,621.1895826,-8.183626046,3.161449968,128.9136163,-275.3710306,-10.2077293,-10.35375042,0.404670988,-205.9602523,-627.3240046,156.4616616,-5.207862635,2.810194905,-24.5469029,-1.401089801,147.645802,78556.71779,23.80825021,664690,32010.9482996436,3.08027828451671,0.033680342927128,23.655439885691,18.6080443534933
46,13,518.4331671,15457.50141,197.7010971,48.4825353,9506.405648,3100.995553,994.8338126,-35.81258419,5.037685232,-350.7075162,-1008.542304,907.3951785,-13.87998214,5.470932741,178.2370559,-319.7175918,-28.7284387,-8.275711637,-0.338444452,-307.8255963,-627.7534527,392.6700743,-6.06219023,3.715377425,-35.84520268,-32.61334726,219.0113343,73560.10263,23.99593188,268019,49533.5126588784,1.85799373494846,0.033680342927128,23.655439885691,18.6080443534933
46,14,779.7474292,16060.97885,181.8887561,57.6874774,8726.116808,2702.374811,1297.157802,-37.89924679,7.050989135,-513.7805832,-1461.858063,1293.648594,-13.2054431,8.617949685,196.8054206,-592.3129407,-136.3170082,-6.353372111,-0.437115961,-379.3910566,-140.8707965,213.6007747,-1.517314271,3.069241223,-62.04394392,367.0831969,290.7734396,70566.49772,23.25951496,371678,31958.5100082545,2.53607624596729,0.033680342927128,23.655439885691,18.6080443534933
46,15,481.7934631,16500.59568,184.3836476,55.47194228,9459.512757,2841.409158,1240.293019,-38.3658492,6.386790968,-554.9101717,-1359.746654,1360.447347,-17.18673821,8.119062184,168.1466433,-523.9304653,-164.6752542,-7.1120141,-0.598584571,-460.2270208,-323.5906626,263.3601799,-2.339348379,3.420897841,-89.54344661,203.3289909,445.6250236,63914.36546,24.05734215,329118,53311.4755811775,1.97039264899305,0.033680342927128,23.655439885691,18.6080443534933
46,16,488.746388,13619.45673,228.9211421,36.54499164,9845.406047,3322.089164,279.5546455,-13.49591635,-0.295547959,-121.866764,-655.9373191,267.2750254,-0.58586046,0.376214505,83.08643477,-280.2439743,-153.4240435,-10.41765031,-0.989520721,-145.1537633,-701.754544,21.92870721,-5.340568775,2.208830734,-56.37180396,18.98000263,394.1829321,81224.54537,23.03411422,105137,18617.3716813028,1.89420362133344,0.033680342927128,23.655439885691,18.6080443534933
46,17,500.0631195,19624.18862,144.732018,86.7298236,9509.223138,2312.536918,1347.728801,-29.72854343,3.753831972,-753.005479,-1421.829172,2384.161538,-30.65851605,20.41678543,102.6842516,-623.1817082,-250.0516118,-1.923213477,-0.515451051,-311.1752534,77.91242724,-308.9676894,11.78196666,-3.221672901,27.83169773,371.4285377,834.4903448,49796.40469,24.57188328,89592,46992.3888759581,1.06695700733375,0.033680342927128,23.655439885691,18.6080443534933
47,1,294.1517601,22495.92534,78.62631276,253.8593131,9705.353683,804.2447799,-363.2187726,-6.632791685,0.979009159,-1365.228121,-568.6709218,352.3265963,-7.97903656,17.10226312,-253.0251175,-395.1374381,-691.6685591,-0.005762787,1.514882306,-464.1956181,124.0251779,-636.3161489,7.246854668,-6.266386728,-81.47279726,477.6788019,680.1604227,38179.00554,25.01527768,217376,56642.9706019075,1.57642944468703,0.0440265013891857,20.1954833653914,17.3744933983165
47,2,347.1233379,22840.8979,92.80434848,192.585615,10022.19557,1133.213899,305.4190206,-9.937272068,-0.802234071,-1063.502004,-804.0307385,1213.108145,-16.61469945,22.32082452,-50.37019982,-521.8451232,-430.3341158,-2.489903446,4.221535716,-429.2244871,218.4240728,-955.2776469,12.48825728,-9.77001166,-70.77401571,638.3248765,437.7890281,38617.35598,25.15139258,381594,90938.4602140799,1.64792342707468,0.0440265013891857,20.1954833653914,17.3744933983165
47,3,483.3767198,21805.27477,40.91017551,275.6403063,8864.624904,105.9652489,-2001.960694,-0.198481,-2.017036807,-1858.580398,-65.79966115,-94.65890677,0.288281906,2.241426163,-387.9111474,-32.89163708,-638.7178599,-0.029375241,-1.183005913,-402.3805895,24.26092608,72.98300245,0.172050925,-0.379568038,37.75793886,56.00013792,1638.044023,32086.76967,23.86677303,251338,257620.461785342,0.680878982253907,0.0440265013891857,20.1954833653914,17.3744933983165
47,4,317.8018954,20860.34608,123.2285989,130.3419699,10026.20032,1749.11527,839.9766684,-18.58219889,1.17942003,-931.9873157,-1166.811081,1928.25777,-25.65366078,24.91223344,44.34449003,-622.1616113,-318.42165,-1.762215741,2.340835439,-463.2542813,200.2218183,-817.8128123,13.85333843,-7.977404688,-107.9219516,538.2199672,256.9745619,44756.40502,24.96094377,476309,46317.324899114,2.42335064577193,0.0440265013891857,20.1954833653914,17.3744933983165
47,5,825.8732077,21147.76712,42.68747351,274.0502763,7878.515789,136.7960745,-1990.572712,-0.797899067,-2.334790169,-1773.010798,-95.95838425,22.64921306,-1.094302922,3.956541163,-383.2965814,-60.16776645,-616.7617713,-0.569677264,-0.75891755,-425.1971166,36.79557849,-71.79762851,1.091791803,-1.05779755,29.89324924,95.93617723,1971.444132,42470.55243,23.48460272,93523,77794.6573669213,0.789446721183815,0.0440265013891857,20.1954833653914,17.3744933983165
47,6,551.7222098,22194.23422,42.56052826,290.1307432,8707.956542,156.0979656,-1929.103117,-0.722423427,-2.302111207,-1856.008208,-115.1577588,-19.22538704,-0.615755998,3.320208994,-377.8343788,-70.40026638,-650.8546969,-0.398901198,-0.860291242,-421.3787136,44.7786462,-46.60929631,0.817720621,-0.649368193,-5.221808519,109.4946062,1444.433447,37287.46826,24.20241361,120663,111674.931066756,0.732600661308637,0.0440265013891857,20.1954833653914,17.3744933983165
47,7,441.7006772,21587.34561,115.9025757,127.2899584,10395.10375,1950.29176,1059.739525,-20.56719577,4.346416442,-644.5733165,-1350.997795,1904.4397,-25.62010102,20.62257782,207.5554591,-674.4876602,-296.0910834,-1.440346309,1.050925304,-378.4460296,304.598297,-899.5778355,15.55899679,-8.078714584,-110.0731657,634.597923,448.939346,44858.23789,24.98813499,385096,61416.1571221555,1.98379368169468,0.0440265013891857,20.1954833653914,17.3744933983165
47,8,296.9934499,22197.68462,106.561718,179.9131462,9902.627562,1310.540111,462.0806849,-13.75572057,0.639979203,-1107.303488,-883.6039783,1313.685956,-20.42323667,25.08867571,-26.73913835,-568.6151097,-416.0432004,-2.696186952,4.211694645,-443.2686086,162.6652671,-1010.911526,15.39019326,-10.57647148,-80.57923025,597.1784565,287.6806209,40350.36099,24.93594614,396177,30625.7165368358,2.63448181858917,0.0440265013891857,20.1954833653914,17.3744933983165
47,9,318.0232054,22427.16569,72.54910573,261.7439988,9593.131564,750.9883301,-561.729057,-4.932298819,-1.673408491,-1428.601427,-532.0794432,269.2091583,-6.578152389,14.06553752,-295.6292187,-363.1695416,-744.3526614,-0.445303599,1.422718693,-476.4750919,136.4550294,-535.6184383,5.760818229,-4.294686163,-50.78280752,455.1699709,596.5590902,38741.96164,24.78672254,276574,68058.8403809783,1.62210698881552,0.0440265013891857,20.1954833653914,17.3744933983165
47,10,293.620901,21843.15952,93.39164233,216.4087396,9370.940041,1059.630322,-123.6907455,-7.985144037,0.557450233,-1273.982115,-623.274365,441.9939685,-10.91974975,16.61681653,-274.8601996,-448.2059699,-664.333653,-0.832464285,1.244293917,-479.2365032,155.7762786,-672.7187987,8.630732491,-6.012915925,-36.00931381,579.2585944,499.7110676,40494.56067,24.95548109,325899,19961.6431062389,2.85222334088991,0.0440265013891857,20.1954833653914,17.3744933983165
47,11,431.1185153,19996.70419,137.7835508,111.4141436,9761.090401,2274.760181,1171.741952,-21.86306939,3.695387867,-783.9535178,-1424.633668,2017.287261,-26.29035092,19.66053589,29.25538468,-681.9827748,-419.2322752,-2.131299781,-1.53521884,-454.0956525,116.8112586,-206.4494621,4.758896404,-2.083867764,-152.0782362,463.621134,107.9255684,61514.7303,24.11243508,433210,8863.80986826408,3.90950017889357,0.0440265013891857,20.1954833653914,17.3744933983165
47,12,427.228702,19159.99221,148.5834872,92.86784699,9830.174826,2458.90659,1199.902169,-28.07232212,5.597281783,-742.4706676,-1495.264094,2020.001677,-23.5252673,18.54882428,62.26305685,-661.7298681,-358.1168978,-1.495727446,-1.462246581,-477.3293331,77.06903382,-71.16379484,2.364789375,-0.471528525,-129.9885014,395.5284997,159.390436,60980.38741,24.0486795,708118,23871.2112838623,3.42309259107635,0.0440265013891857,20.1954833653914,17.3744933983165
47,13,389.4422541,19228.84296,155.4949251,96.52751124,10000.39943,2425.506669,1289.723584,-28.92246819,5.739556652,-742.7684402,-1464.525782,2023.801841,-25.86559547,18.60090245,96.70652703,-595.6199477,-358.7148118,-1.311517315,-1.976393671,-482.3551791,38.30704946,-100.0109157,3.418056363,-0.592651341,-138.9614793,357.2113053,226.8343123,57355.38514,24.56334959,459903,17556.413589682,3.30305982873231,0.0440265013891857,20.1954833653914,17.3744933983165
47,14,343.022627,20155.35159,129.0919628,111.0368491,9950.640296,2117.184923,1049.128946,-19.85161257,3.148946462,-919.7676886,-1444.119288,2203.003671,-26.29043329,25.4665541,-117.5033144,-527.9626895,-462.3844919,1.170318878,-0.62181451,-500.8165382,310.1038977,-533.1947341,8.199588227,-6.216852537,-111.4186697,394.0346677,248.7458893,55369.26006,24.72389907,644629,18166.3744579985,3.59689397874716,0.0440265013891857,20.1954833653914,17.3744933983165
47,15,377.7068278,19583.43532,137.9680724,109.1840103,9867.128657,2307.170273,1255.024634,-25.10274232,5.416437925,-719.2948629,-1464.273444,1894.725788,-27.33720916,21.7647271,66.59016403,-584.7116175,-376.9289985,-1.679406261,-1.054944633,-435.3211132,156.0363524,-379.1203464,7.339271972,-2.860997452,-113.5133588,338.190102,283.1969652,61734.72248,24.62319902,410148,12617.7652934099,3.51171251447964,0.0440265013891857,20.1954833653914,17.3744933983165
47,16,377.6283253,19365.82561,143.5432866,93.61127612,10232.52358,2364.552516,1287.1724,-26.68109665,4.30204756,-680.939881,-1411.96519,2051.670488,-23.83141156,19.26617081,80.49609258,-664.0783642,-240.5789337,-1.758624315,-1.067230009,-459.4221408,-2.226419915,-145.0970523,5.790625137,-1.738689752,-151.5978398,370.0367864,145.3265565,56110.22204,24.98487725,442446,41732.9168634899,2.45116431071047,0.0440265013891857,20.1954833653914,17.3744933983165
47,17,632.3815174,22597.572,86.98452883,202.7817292,9508.663869,1333.604525,457.9220305,-6.924696289,-0.084253845,-803.9985188,-961.4597812,1313.155394,-16.25040622,20.22910742,-15.28075857,-666.3089659,-414.7709416,-4.124128232,3.862873124,-389.8097715,219.3693949,-815.9054916,10.49869521,-8.215244516,-89.56512403,794.6113838,180.6314478,43936.27975,24.90290577,529968,29933.3457024672,2.92878749995858,0.0440265013891857,20.1954833653914,17.3744933983165
47,18,438.939823,20761.81568,123.9440385,96.09013258,9900.321883,2054.710507,1208.590726,-22.06376887,3.07327074,-816.8609293,-1372.418849,2352.561756,-29.59624785,20.89959244,129.5723061,-610.8109919,-167.1263792,-2.225469331,0.858870236,-406.7428462,255.1969869,-625.0516453,13.01276467,-6.159885141,-13.74104636,470.3436403,631.3449655,45772.26682,24.99332164,222909,68390.2885862842,1.44912038694373,0.0440265013891857,20.1954833653914,17.3744933983165
47,19,550.7823373,21992.16218,108.7239861,145.3258359,9735.541087,1752.17568,890.0889897,-14.81274458,2.094747898,-805.6551174,-1205.469428,1927.993989,-24.41037728,22.78385663,51.2240308,-685.073988,-289.7451318,-3.2465978,2.319043959,-330.5239352,248.5219927,-862.8012077,14.09336819,-7.909999026,-31.58263246,645.7938018,391.5034104,42272.68923,24.66431584,203333,35923.2969683117,1.89614932395866,0.0440265013891857,20.1954833653914,17.3744933983165
47,20,369.1581862,20091.47112,132.1649177,112.5199521,9901.663669,2236.530699,1175.752389,-18.9514119,3.703580137,-910.168916,-1467.932059,2193.704933,-26.13733465,24.67796782,-44.68956244,-612.8659319,-410.9937876,-1.114734405,-0.689429022,-507.1833261,213.3051266,-315.7548735,4.48625282,-4.785252084,-137.5063537,452.5890755,188.0352211,56304.89241,24.53856467,518389,17643.1791832755,3.41384493490923,0.0440265013891857,20.1954833653914,17.3744933983165
47,21,918.5296434,21846.30114,34.41747937,234.7100582,7743.915572,71.47173997,-2108.821978,-0.375428659,-3.299118318,-2058.220707,-39.2819521,-183.0917925,0.346457687,1.590065753,-432.1848462,6.335481763,-601.9476304,-0.029531833,-0.729204037,-423.5776089,2.569433331,149.0433443,0.166274377,0.454877971,53.92608276,1.360308409,1965.736946,27899.01187,21.21202926,114022,126662.508227214,0.641960847656767,0.0440265013891857,20.1954833653914,17.3744933983165
47,22,297.5000126,21132.25286,79.1941368,144.8798403,10716.77888,1290.595629,326.2477395,-7.358933975,1.16925642,-724.3748955,-893.1735119,1249.3137,-9.225844379,13.98768177,35.2439541,-586.0448438,-480.7566222,-0.702364466,-0.157840926,-503.1568658,183.5454559,-825.4078219,7.147881302,-4.529181997,-195.0341536,604.6385821,11.45670376,42598.29671,24.83333333,594393,399.200426047444,7.30650376885695,0.0440265013891857,20.1954833653914,17.3744933983165
47,23,819.8651238,21783.84939,74.08232427,220.6225574,8514.610468,718.3662361,-514.6733819,-6.054795015,-1.503800433,-1148.512572,-523.1964843,778.9888456,-10.83308021,15.93691723,-213.8270049,-377.8711684,-623.769952,-1.888054118,2.585820234,-437.7672804,124.4025344,-666.3453549,8.578670419,-6.769762903,-57.32208643,485.9565261,386.9103522,47535.29009,24.24221389,406825,54448.2385992587,2.1367400759745,0.0440265013891857,20.1954833653914,17.3744933983165
48,1,572.4872341,5173.04972,128.6321043,49.29955927,-448.81092,535.6762609,2223.875381,19.40138732,0.647831055,1181.620703,-78.4627291,255.9789556,3.757298441,-1.652256935,532.3431867,31.57643498,-131.5773106,-0.293627058,-0.31707254,-48.44083446,21.76868649,191.7016682,-1.080873495,-0.489706856,106.3650034,0.645807634,1053.806541,0,0.016838723,169906,108238.596264853,0.943803093868614,0.0134314217243493,35.6328930502146,21.8193998548862
48,2,1110.45212,19170.54714,24.10294678,108.1861444,4212.193064,165.2587667,1937.839438,0.378635142,3.919367536,957.6818507,-45.17924093,54.89097245,0.297896664,-1.278148026,521.6437603,-12.34482093,-280.9843351,-0.14171867,-0.386621423,-66.77245758,13.31049776,239.6263977,-0.006239931,-0.12342488,180.3937125,9.419124358,106.869677,13115.60979,4.945985087,518687,124334.659531585,1.6432016113967,0.0134314217243493,35.6328930502146,21.8193998548862
48,3,208.0694865,10616.29554,174.0176206,45.32915297,2646.603228,550.3447633,2692.965718,12.04439256,2.234729258,1138.331551,-181.0230299,443.5375306,-9.984002055,1.238727652,412.8762045,30.31565947,-156.6567219,-0.972087981,-0.432179581,-21.60712506,45.14218591,445.8247568,-8.759983223,2.047420038,145.4512155,-65.30593433,82.87961272,1288.223255,6.472383632,701287,34466.6348271427,3.0609035777748,0.0134314217243493,35.6328930502146,21.8193998548862
48,4,474.027513,19217.27342,35.30971001,128.2920529,5093.648776,335.5414414,1527.02698,-0.332711909,1.901866165,671.3073208,-118.9449429,176.9678232,-0.008832089,-0.829139713,754.5753069,-52.65633517,-279.8762453,-0.117364805,0.164664559,-153.5693887,47.73515814,136.4103009,-0.168532407,-0.903397325,21.89774076,12.42622411,56.36767566,21164.63906,3.7354207,134300,15030.0626342964,2.29610667046315,0.0134314217243493,35.6328930502146,21.8193998548862
48,5,1044.804326,18362.80929,26.99520739,107.5912345,4034.225388,103.8651244,2500.396451,0.664197355,4.925260016,1129.904513,-45.56899217,-23.00975671,-0.06939735,-1.023079855,433.2949727,-3.763432979,-266.4131328,-0.240392658,-0.601379913,-61.19545035,14.52851203,257.1974113,0.015757697,0.193976048,153.302432,-3.388989302,135.8346973,8047.08493,12.71613116,264358,80116.0061229534,1.45854297281718,0.0134314217243493,35.6328930502146,21.8193998548862
48,6,121.8676503,11465.09622,151.7977443,45.78988772,3715.292251,428.4607706,2645.384736,8.137410808,3.233245027,1241.434598,-201.9838173,388.4258706,-5.057272392,0.576854509,407.8406044,31.42944315,-141.1606946,-0.295851793,-0.253928739,13.57179606,57.49097337,255.5826011,-3.18655086,0.759390466,117.4042955,-52.53768811,51.79758956,2770.318526,6.394970901,1447529,38178.140312892,3.66138301795687,0.0134314217243493,35.6328930502146,21.8193998548862
48,7,389.9728131,16561.39495,77.14790534,86.84130256,4955.468369,132.3681198,2555.612092,-1.161661365,6.315014231,1214.576113,-77.81252121,73.86533591,-3.874933299,0.390108869,430.1816796,-20.1604748,-278.739926,0.062772412,-0.66298231,-18.09161385,19.68146557,168.367263,2.208444897,-0.214905636,147.5390594,-1.551621251,58.07245832,4994.786623,12.39590212,483689,39092.797103999,2.59322593032448,0.0134314217243493,35.6328930502146,21.8193998548862
48,8,430.6855269,14622.23694,127.1690702,63.92539185,3981.306462,493.4611689,2959.385766,14.72257657,1.639455497,1701.35974,-135.7327371,84.8413623,-3.32983499,-0.231077551,388.7649876,-85.76996874,-459.0567941,0.442171931,-1.462151612,-24.79143455,-26.32499991,64.85220326,2.566189027,-0.180506432,129.1725669,-73.453217,51.48717707,10916.26252,11.77556849,657150,15759.0422671773,3.7541958551277,0.0134314217243493,35.6328930502146,21.8193998548862
48,9,135.9729561,8207.846245,188.7299557,37.93145758,2113.285622,635.5357047,2140.939857,10.42719223,1.94674729,1023.803076,-173.1456808,276.2426298,-4.160267824,-0.286043078,444.0556886,53.82335515,-65.72658307,-1.773533161,-0.331469423,33.19795309,50.80475657,303.5984421,-5.178698924,0.810066946,116.9776638,-10.58210949,178.352909,4.549347484,2.975811888,433629,49006.1985471696,2.2873142946993,0.0134314217243493,35.6328930502146,21.8193998548862
48,10,147.2101979,8705.646229,201.0682206,35.93697401,2751.271221,655.6317126,2244.985115,11.95578414,1.172567085,1187.186727,-180.9798466,337.6666198,-3.801168167,-0.146771461,452.3695307,31.35270177,-109.3086655,-0.510900641,-0.190637788,0.884215676,43.58811877,304.9040967,-5.707696029,0.902781928,141.3773549,-25.86740237,104.9091036,146.9253805,4.876725625,184764,15854.1607385763,2.53797143048664,0.0134314217243493,35.6328930502146,21.8193998548862
48,11,278.1242905,3686.005681,101.0115155,58.92602012,-1323.865136,334.3330044,2020.519969,22.43566214,1.950528359,693.9982858,27.74470951,53.85653395,3.540865015,-2.150518833,355.0582391,59.38738927,-159.9181142,-1.087693424,-0.207313968,-76.81318109,-6.235926592,171.3144128,0.090349799,-0.351827184,84.63699506,3.77087755,688.3679337,0,0,212816,62102.9157893459,1.48768326154743,0.0134314217243493,35.6328930502146,21.8193998548862
48,12,219.7381571,13583.45569,147.6420516,60.27659357,3841.025627,419.4011302,3213.684948,11.34551274,2.71891891,1572.535805,-177.7723402,228.7549448,-5.133004559,0.63063415,378.8249634,-5.530496987,-273.3890339,-0.477328048,-0.845339958,42.03615397,11.00989168,209.9437162,1.109150792,0.106436685,135.9845821,-61.57572836,47.96429475,8036.344605,11.8795708,716086,29129.151399619,3.24193353145728,0.0134314217243493,35.6328930502146,21.8193998548862
48,13,575.64212,16539.78443,85.30210478,81.27404906,4438.781498,822.5451609,3220.466989,5.667122006,5.110333142,1798.207393,102.896392,157.9977394,-4.440673042,-0.637786947,542.6276692,-12.56928461,-322.1649054,-1.90708418,-0.327785808,-90.16237124,-80.14265298,157.1518139,1.104937296,-0.237290778,84.94611462,-62.01494991,13.87513647,10047.84146,13.66011461,4948877,16941.4924424636,5.68056762832484,0.0134314217243493,35.6328930502146,21.8193998548862
48,14,535.3017693,20250.75393,26.39145675,125.8394182,5114.440021,517.4417927,1848.107886,0.097249396,2.326312611,897.7563889,-127.1350303,141.9178786,0.120543154,-1.302632065,649.712299,-88.30477032,-304.6738417,-0.14556257,-0.274709442,-111.8035781,-19.68033337,235.5852887,-0.053589028,-0.234252422,104.3897815,-49.91746524,50.2135705,15171.06278,2.050810781,322097,43802.6578296305,2.12266464029433,0.0134314217243493,35.6328930502146,21.8193998548862
48,15,268.5302006,14398.30151,113.4481941,68.19933684,4675.322042,236.2115464,2426.018549,1.358392326,6.136242009,1135.742937,-126.9921413,256.9728715,-9.66917698,1.392435646,404.1318608,-13.58045514,-248.2054026,-1.332749637,-0.300986459,-11.96584714,27.76248229,124.3842767,3.035232119,-0.285189268,99.92579424,-22.85454527,43.53299571,6840.22829,12.39379464,1258069,16101.1038789652,4.3711625131965,0.0134314217243493,35.6328930502146,21.8193998548862
49,1,42.9048916,12009.7627,149.6510715,60.34932119,5160.468833,1096.514043,-2829.652055,-28.87219719,1.74567108,-3112.887297,-643.6118405,-348.0418387,-1.298984151,-0.605328592,-888.3382278,-36.50038596,-588.3161756,-3.226463622,0.764686976,-132.5608535,203.0353565,-264.188582,11.49538024,-1.809129526,178.7834564,80.85788795,94.12238045,31303.69955,0,42454084,140725.916529655,5.71267354764822,0.0126824127906977,36.6172347383721,20.6128184301031
49,2,62.49404988,11986.505,86.18547535,75.4834712,3453.156246,877.3558681,-4521.907352,-26.1008505,1.023508933,-3951.027693,-644.6345953,63.65338372,-8.948700136,6.366472545,-846.3168035,-67.04906494,-717.3599812,2.814184138,-0.955755917,-244.7372306,321.3826121,-11.45379223,2.117550175,-1.461143036,80.27167844,65.91632235,43.3621361,25227.35638,0,13614757,16424.0380983126,6.72136917144672,0.0126824127906977,36.6172347383721,20.6128184301031
49,3,452.8373304,12253.05239,147.5945914,54.60495256,6517.559243,1073.396858,-2416.195361,-34.12186828,4.17060182,-2465.915615,-642.5739463,-171.9048956,-7.318568205,0.859512544,-650.86465,-2.042915255,-653.6185002,0.372190107,2.202590193,-284.2638795,104.9839271,150.0440246,-0.913659611,0.933557387,110.093493,-3.057390942,236.9554635,34047.50032,6.47992466,20769088,82716.1057152178,5.52978141959457,0.0126824127906977,36.6172347383721,20.6128184301031
49,4,160.8195363,13455.33865,148.8103622,57.87570226,7651.245945,1167.9887,-1556.663986,-17.13439483,-0.612552897,-1921.643718,-561.5951322,-368.1655824,-8.850445639,2.317064468,-717.4230465,149.8499787,-381.4887043,0.55541389,-0.472479192,-214.3255742,87.58352718,99.24286963,-0.336620035,0.229308368,122.4798775,-83.45926176,97.79062562,43869.57363,16.80437709,24718046,122626.119480749,5.31109754648486,0.0126824127906977,36.6172347383721,20.6128184301031
49,5,1722.936666,11442.76638,93.27722757,96.49047323,436.8279239,547.3845273,-3748.235484,-29.40391109,2.175880542,-3337.172295,-260.4877225,374.7739848,-8.699349498,7.136832582,-752.2210578,-15.2595083,-700.4757043,4.021455239,-2.815113128,-318.0774125,29.17766898,-49.58033922,1.290088271,-1.205259764,102.4443901,8.634615585,259.8545755,9395.233498,0,18421060,405852.271270031,3.83705339946392,0.0126824127906977,36.6172347383721,20.6128184301031
49,6,49.4791342,14304.33007,141.7493017,62.56461691,8980.764086,1642.644104,-1038.06293,-15.07357787,0.444712717,-1693.076226,-998.0446866,-273.856751,-10.50549194,4.346473482,-472.2150536,232.4382336,-460.4056982,-0.457928674,-0.949184132,-432.2015377,146.2759064,70.80981266,-1.958366868,1.282828547,106.5495039,-216.3686219,73.53571538,52159.79383,20.09748142,65999528,178654.319855539,5.91465335066797,0.0126824127906977,36.6172347383721,20.6128184301031
49,7,185.9474522,13745.25731,170.094045,61.94925768,8203.509191,1500.399451,-1216.423626,-25.16088615,4.174728273,-1882.094303,-952.1171077,-169.494067,-18.52239807,6.590311595,-392.7522321,140.9606136,-531.4384629,-0.543590425,0.940807462,-429.5320056,267.7788819,54.40520595,-4.120903112,3.394783782,102.0113876,-210.277573,142.0201413,48208.41857,19.08161103,32980588,237561.176805463,4.94042649063704,0.0126824127906977,36.6172347383721,20.6128184301031
49,8,1171.865475,12351.74161,152.3429735,62.72759521,5421.951978,1018.334105,-1663.31045,-35.72489873,4.438168838,-2077.925199,-632.8325404,224.562799,-13.97783994,3.452106084,-415.4559927,95.23225249,-676.9373071,1.918530246,1.764275219,-338.5412111,165.0842275,54.05987797,2.142978257,-0.04839867,86.87936354,-125.3607426,219.5470045,27070.60793,1.190589289,25141217,176683.133072239,4.96490902008204,0.0126824127906977,36.6172347383721,20.6128184301031
49,9,60.33746676,14971.96374,182.8555884,58.96808964,10306.79883,2085.275889,-542.9233712,-17.63519891,2.896937423,-1078.740355,-1070.92812,380.014899,-8.219561446,2.873747395,1.127000315,-536.0913821,-349.9316692,-3.617071132,0.582563517,-354.0685574,-157.7456003,147.9096139,-2.292249823,1.246945069,53.97271237,98.63768296,131.246792,69380.3329,16.75675087,5857451,34241.2765442753,5.14786671605438,0.0126824127906977,36.6172347383721,20.6128184301031
49,10,142.1355286,11598.36644,115.6644405,83.34835593,2494.467609,828.2750854,-3883.04455,-36.43489957,5.527191183,-3925.079313,-573.8760026,167.7569009,-13.60920857,7.568687741,-866.3961929,-112.2214693,-777.5095502,2.996121375,-1.236163676,-227.7991614,245.4144065,-200.6403388,10.48925805,-4.41705219,82.80320951,139.5933509,73.17272553,24893.1353,0,50499549,187823.72645339,5.59792820217267,0.0126824127906977,36.6172347383721,20.6128184301031
49,11,182.1111484,6128.13078,94.33387026,65.65506707,-2067.994552,573.9849891,-6125.675676,-45.1548908,-4.379130036,-5496.163613,-413.0727651,-240.5450926,-19.72761535,4.20617426,-1212.990366,-88.24340455,-1115.785316,12.18001337,-7.176508261,-470.8610641,157.4602712,-592.3441814,16.64582237,-8.87988391,-88.45462986,84.66833872,109.9416027,9739.121371,0,27867494,454549.553683979,4.13208876790383,0.0126824127906977,36.6172347383721,20.6128184301031
49,12,123.6516807,12342.83801,152.7887963,69.87128309,4299.196601,933.100707,-3159.412989,-26.61842685,1.888235342,-3328.681995,-559.0115866,-323.9443427,2.848200412,-0.469490814,-775.883829,-64.35151938,-551.728145,-0.941982281,0.699618628,-165.907877,159.8222192,-225.4940896,12.80065541,-3.164551809,100.1224264,90.29755299,96.12201911,28198.78821,0,67151922,165957.949013038,6.00544671859979,0.0126824127906977,36.6172347383721,20.6128184301031
49,13,150.0544263,12153.97815,141.7121401,56.12699402,5951.486277,1078.836242,-2526.809989,-31.46957716,2.007454067,-2862.39273,-606.7209189,-292.8842509,-6.207431472,0.929005585,-744.5876895,27.89133025,-643.8214027,2.070593912,0.338270616,-194.4665969,123.9072451,-158.6241891,6.594215854,-0.979087273,108.1902251,-26.08948068,120.8205111,32184.24227,0,40719075,186606.925373747,5.39001985356698,0.0126824127906977,36.6172347383721,20.6128184301031
49,14,185.2012745,12721.08802,150.0558501,53.79475979,6589.305539,1065.904675,-2209.74352,-32.40799826,2.547411314,-2688.92125,-548.0693321,-357.5858376,-10.97497152,1.757440641,-666.4659667,170.383504,-638.8787578,0.95107063,1.21401333,-252.4307328,73.65633137,18.55421132,0.238848103,1.155313263,139.5840632,-126.3373225,156.870164,34433.18261,0.278700411,46615329,212916.705750549,5.39334080415544,0.0126824127906977,36.6172347383721,20.6128184301031
49,15,11.77084149,11788.97527,129.8439048,62.39646712,5238.828916,1020.54035,-2988.025396,-25.97858654,1.176428319,-3063.635104,-597.0837203,-323.3728481,-4.023765579,1.110467432,-1052.592893,-73.60797578,-584.4827535,-8.653880374,1.361802627,-118.9661595,234.6982658,-244.5875788,9.707394486,-1.839501796,208.0510319,128.2049943,93.76798078,30037.61478,0,53653674,101978.830287315,6.26743886385484,0.0126824127906977,36.6172347383721,20.6128184301031
